,native_cover,native_cover,invasive_cover,invasive_cover,canopy_cover,canopy_cover,Ce,Ce,Cr,Cr,Ct,Ct,Cep,Cep,MPS,MPS,satisfaction,satisfaction
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
year,,,,,,,,,,,,,,,,,,
0,0.2760337418284606,0.02737337133943842,0.6186550402278057,0.031257623231307964,0.5761470990832712,0.04533426585626959,0.2458981490001376,0.02001210233576413,0.4889295755535764,0.01933346955022234,0.4220593135477886,0.021563761787567727,0.461500015856306,0.03205616023125113,0.40837046999656507,0.02449958239244988,0.39279757506346213,0.07268572168835187
1,0.29381658585483045,0.02797206269671423,0.5862207073894948,0.02966469508787649,0.5571935672373151,0.045884384103001455,0.2661783415801225,0.020728568522872488,0.4927001793086028,0.02029164511407273,0.42437553380586823,0.021378727568887396,0.45398372373842216,0.03194066704913518,0.4094236142592376,0.02465356077018832,0.40319831533990935,0.06370400552819704
2,0.30886324809182847,0.032321652939409584,0.5569564390506894,0.028381800963899518,0.5310094912165808,0.0581705534094283,0.28415510350484424,0.02386624861296341,0.49246904281889103,0.023972771103367506,0.423291309006297,0.02576971611606892,0.4413129769680938,0.0398743942659889,0.40623803178927126,0.030253572132064293,0.40480109703521083,0.08267815634529653
3,0.3253230362605555,0.03357582600427043,0.5299867764579391,0.025995944670295562,0.5086294858441026,0.06306856075860481,0.30262435594712483,0.02521752514104138,0.49295642257736233,0.02755565548597868,0.42398421207048076,0.026028240052425326,0.43158701865928584,0.041777660801683034,0.405103153043613,0.031786192359813566,0.3829677517351841,0.0769217232769718
4,0.34427306669832153,0.03391930801531563,0.5044698209707652,0.028695711046427687,0.49850014989101943,0.060283653119464764,0.3225304444014501,0.02653575581897544,0.49783562261664,0.02741936532678077,0.4294729249815505,0.025723336968128254,0.4302197460042954,0.040134876466199954,0.4100216672136813,0.031220738560336185,0.415614291274004,0.07148378988688872
5,0.3618891810318223,0.03403663549721934,0.48053753906227364,0.027761382599916153,0.4790627528549619,0.06238267311429987,0.3413312872735427,0.02651492514118755,0.498436962470189,0.02776500645362984,0.43156895732080863,0.025592062215669766,0.42283900360094623,0.0407394824079021,0.41045836809201275,0.031255393970531155,0.4146797942587453,0.07140744726180595
6,0.3781954286180151,0.03466671247549212,0.46591301439320537,0.021346363141224615,0.4707151296291396,0.0638265397371608,0.3565799769557794,0.02573411406196697,0.5002164968140339,0.026096703107782827,0.4364024817668487,0.025349164882627496,0.42205571153727167,0.04076983443701482,0.41422019493105366,0.030435178637855102,0.4176864600290447,0.06979879684071083
7,0.3940308622271826,0.035286936513612185,0.46302741207303544,0.024543031785290385,0.45571303070770675,0.06789392366220516,0.36790629713522166,0.025239506938580684,0.4952256180575203,0.028237125732724782,0.4390277972145442,0.027206966990912566,0.4170676291687632,0.04364035556928947,0.4136911034515426,0.032575389916530584,0.4289582557616537,0.07008106858678262
