,native_cover,native_cover,invasive_cover,invasive_cover,canopy_cover,canopy_cover,Ce,Ce,Cr,Cr,Ct,Ct,Cep,Cep,MPS,MPS,satisfaction,satisfaction
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
year,,,,,,,,,,,,,,,,,,
0,0.8653513197866967,0.027362186015376273,0.1352754072519834,0.034308198934267835,0.675358317172267,0.040681866559339794,0.8301057860413528,0.02603039334595434,0.6977969343307127,0.01963314277361953,0.7170155890556936,0.02032112473522688,0.7274846512175805,0.028187785904726377,0.7255026709371803,0.019739485864800045,0.7726570043725732,0.08234948233163492
1,0.8707996503190389,0.028090028044152053,0.16688341984131724,0.03309278104393983,0.6561292624240432,0.043722354991196206,0.8196510625297487,0.025383292962576288,0.6790425080251563,0.0209386791198988,0.7136986213707804,0.021033354390506027,0.7165028605257768,0.02993261854980935,0.7110914730355318,0.02076044901594797,0.7627340572596338,0.06741295560426769
2,0.8740962725634023,0.032660331660854226,0.19989577026584537,0.032332118770875315,0.6270706357122826,0.05812503524087441,0.806893828699399,0.029100300219758506,0.6558647346918671,0.025170201029694472,0.7064645133672158,0.02589476312587628,0.6989251115657352,0.03909057566661088,0.6921911520353053,0.02557773761366183,0.7377336617174507,0.09054959516588039
3,0.8771918493442356,0.0332043246166463,0.2305640902397881,0.03461182892015808,0.6029235978995923,0.06274700362226061,0.7950207035663299,0.03120359300038094,0.6354720075759112,0.029396301737062307,0.7006134115747837,0.02664426426094681,0.6844686743055515,0.041630021460997785,0.6757177857202893,0.028882318384907554,0.6872501671238869,0.07574016563074273
4,0.8813667075045615,0.033323837040640986,0.26220402741795373,0.03494522247372496,0.5886813251261134,0.05601957777597457,0.7833823366826249,0.031297059122650524,0.6187011204541616,0.02752556022973585,0.6982194159148867,0.0247410883424143,0.6764846323690196,0.03720624895206162,0.6629118348174752,0.02685485965704159,0.6936289690339322,0.06786167324146856
5,0.886803601856372,0.033464831282570044,0.29034739099135953,0.03630188464160553,0.567403972419765,0.0570158990036858,0.7742255300158998,0.03282476258498154,0.6003400021209302,0.02852880353501243,0.694282812561297,0.024431379585904085,0.6644165046976459,0.03736055584785312,0.6486324128645555,0.027562476334522606,0.6888460457849169,0.07067124525761932
6,0.8897084777835238,0.03415405942100864,0.318828850722512,0.03723571160100128,0.560495609348649,0.05681130420077304,0.7629851717426829,0.03269223776642094,0.5876081459865804,0.02849282167194392,0.6935174978071804,0.025244449139409392,0.660732123739356,0.03773136142709271,0.6391304305826109,0.027756416334431135,0.68048375353644,0.05638679312848088
7,0.8931417660345434,0.03593309701762667,0.3436175115696934,0.03360458577476879,0.5489723881940651,0.06017386718888637,0.7537856392479434,0.031918990712358014,0.5743228262282334,0.026823513571399983,0.6916055111737641,0.027748044398328564,0.6542717675456584,0.040779810670029004,0.628960304939228,0.02753196748770712,0.6697150489753709,0.06082190700318203
